9.562134000000007683e-01,9.237160842105260894e-01,8.623422210526318077e-01,7.824567368421050384e-01,6.453766789473681653e-01,5.785126157894735499e-01,4.135879736842106302e-01,2.401265157894735824e-01,3.430067894736842093e-02,4.335894736842105745e-04,1.728736842105263536e-04,1.452842105263158357e-04,8.188421052631578547e-05,7.552105263157890211e-05,6.371578947368417576e-05,5.820000000000000520e-05,5.430526315789473618e-05,4.774210526315790217e-05,4.761052631578951429e-05,4.157894736842111176e-05
9.835891999999998303e-01,9.429546052631576636e-01,8.842484999999998818e-01,8.429214157894736603e-01,7.636187263157893090e-01,6.944327894736840312e-01,6.304492421052630968e-01,3.897181157894736847e-01,2.075751999999999597e-01,1.246967894736842296e-02,4.774157894736841485e-04,1.520315789473685158e-04,1.249105263157894755e-04,8.649473684210526423e-05,6.673157894736842107e-05,6.851052631578947343e-05,6.031052631578945030e-05,4.978947368421053572e-05,4.868947368421056319e-05,4.473684210526319998e-05
9.972685000000001132e-01,9.654171105263155139e-01,9.334999210526313540e-01,8.826198421052631193e-01,8.214351210526316116e-01,7.888317631578949385e-01,6.892527789473683608e-01,5.201354684210527379e-01,3.774677157894735235e-01,1.662125421052631224e-01,2.088778947368420593e-03,2.840526315789473682e-04,1.566473684210525560e-04,1.144631578947368140e-04,9.176315789473683143e-05,6.649473684210529308e-05,7.116842105263161049e-05,5.588421052631581756e-05,5.178947368421054368e-05,4.789473684210526788e-05
9.989510999999994256e-01,9.742136526315791079e-01,9.400987263157893903e-01,9.151127473684209646e-01,8.702748789473682134e-01,8.391046894736839956e-01,7.829211210526316744e-01,7.265978894736840887e-01,5.235021315789473162e-01,2.834979736842104248e-01,6.141951052631580699e-02,5.032000000000001966e-04,2.330210526315788680e-04,1.357526315789474227e-04,1.152105263157895244e-04,8.081578947368417128e-05,7.562631578947365577e-05,6.152105263157895483e-05,5.375263157894735397e-05,5.105263157894734933e-05
9.996671999999994229e-01,9.807283789473683067e-01,9.619306157894732534e-01,9.428393315789471707e-01,9.225136368421053001e-01,8.809279736842107189e-01,8.514515473684209912e-01,7.846217157894733729e-01,6.816115000000000368e-01,4.703607052631578744e-01,1.916040947368420899e-01,1.764489473684211808e-03,3.618526315789475246e-04,1.772421052631579803e-04,1.148947368421053311e-04,8.518421052631579792e-05,7.723157894736837814e-05,6.846315789473679362e-05,6.141052631578942283e-05,5.421052631578943077e-05
9.999053000000001079e-01,9.858978578947370508e-01,9.719723000000002333e-01,9.578964052631577797e-01,9.334469684210531248e-01,8.982225842105261426e-01,8.865689315789478941e-01,8.649454157894738149e-01,7.501423263157893651e-01,6.321256631578947571e-01,3.431780210526315655e-01,4.036765789473682753e-02,4.528789473684213785e-04,1.906736842105262442e-04,1.307526315789474096e-04,1.040842105263157830e-04,1.002263157894737116e-04,7.850526315789472132e-05,6.602105263157890158e-05,5.736842105263149867e-05
9.999836999999988096e-01,9.901502999999993726e-01,9.804478000000002025e-01,9.705216684210524747e-01,9.601368789473683218e-01,9.389575210526319715e-01,9.149971210526314236e-01,8.394775263157899792e-01,8.068393473684210004e-01,7.230193947368417362e-01,5.027665473684213016e-01,1.426269947368420110e-01,1.203942105263157945e-03,2.328947368421052720e-04,1.717736842105262998e-04,1.295000000000001120e-04,9.546842105263167260e-05,7.857368421052633831e-05,6.985263157894733873e-05,6.052631578947360045e-05
9.999978999999996621e-01,9.938445421052632955e-01,9.877004315789470468e-01,9.814792473684212926e-01,9.750344368421047792e-01,9.676726578947365542e-01,9.582676263157894336e-01,9.349023052631575403e-01,9.109134736842108282e-01,8.204598315789475294e-01,6.512332842105262865e-01,3.292254000000001124e-01,4.487905263157891678e-03,3.779421052631579256e-04,2.060736842105265914e-04,1.289210526315791566e-04,1.021526315789474462e-04,8.899999999999996781e-05,7.075789473684198987e-05,6.368421052631566834e-05
1.000000000000000000e+00,9.970844421052629247e-01,9.941762684210528889e-01,9.912197842105263668e-01,9.881235631578946244e-01,9.845099947368426418e-01,9.796017263157894561e-01,9.617407473684214114e-01,9.367126210526318664e-01,8.677377315789471801e-01,7.567293894736838444e-01,4.560749789473683147e-01,7.637313157894737303e-02,7.023315789473683936e-04,2.406421052631577595e-04,1.373842105263158606e-04,1.202105263157894968e-04,8.855263157894738670e-05,7.649473684210517023e-05,6.684210526315774979e-05
1.000000000000000000e+00,1.000000000000000000e+00,9.999980999999997788e-01,9.999802999999992670e-01,9.998895000000002087e-01,9.995288999999994983e-01,9.983486000000005856e-01,9.949935999999998115e-01,9.864313000000000109e-01,9.262382999999997368e-01,8.758159999999999279e-01,5.652394999999998948e-01,2.224923000000000872e-01,1.427999999999999365e-03,3.107999999999999652e-04,1.602999999999999933e-04,1.189000000000000305e-04,9.790000000000002151e-05,8.229999999999998114e-05,6.999999999999992611e-05
