9.664794999999999359e-01,9.162196263157897924e-01,8.496057157894739698e-01,7.764890999999998211e-01,7.590482210526318108e-01,6.168114736842107426e-01,5.675582315789471366e-01,4.860241842105260668e-01,3.411489105263156851e-01,1.479055999999999704e-01,2.064965263157894984e-02,4.373842105263156445e-04,2.070736842105262634e-04,1.111736842105262905e-04,8.731052631578945606e-05,6.324210526315790623e-05,5.911052631578946856e-05,5.288421052631579207e-05,4.465789473684215506e-05,4.157894736842111176e-05
9.936441999999998664e-01,9.437895631578944178e-01,9.135632947368422796e-01,8.391031473684213982e-01,7.994641157894739614e-01,7.640805315789473973e-01,6.995410052631579889e-01,6.188456000000001067e-01,4.721257789473682354e-01,3.666067105263158266e-01,1.195937684210527374e-01,5.791068421052630172e-03,3.702210526315791129e-04,1.370789473684209936e-04,1.067052631578947291e-04,8.422105263157891029e-05,6.033684210526317937e-05,5.704210526315792493e-05,4.731052631578950023e-05,4.473684210526319998e-05
9.972814000000000956e-01,9.655450789473684070e-01,9.252111789473685954e-01,8.851745473684211607e-01,8.620202999999999616e-01,8.101462157894736560e-01,7.707488894736842511e-01,6.559004789473688035e-01,6.187682631578944603e-01,4.308332105263156797e-01,2.829645263157893886e-01,1.133797578947368656e-01,9.080736842105264703e-04,2.342578947368418847e-04,1.237684210526314931e-04,9.226315789473683003e-05,7.062631578947373753e-05,6.252631578947367617e-05,5.190526315789475238e-05,4.789473684210526788e-05
9.889583999999997932e-01,9.742826736842105095e-01,9.499740999999995994e-01,9.256077052631579427e-01,8.822170263157889103e-01,8.638552473684211197e-01,8.075571789473680040e-01,7.463625526315792458e-01,6.470674842105261781e-01,5.788398631578943743e-01,3.554106315789474224e-01,1.943438842105262854e-01,1.615662105263156872e-02,3.361789473684210897e-04,1.802947368421052674e-04,1.045947368421053247e-04,7.582105263157896361e-05,6.731578947368424971e-05,5.748947368421053315e-05,5.105263157894734933e-05
9.996622000000003894e-01,9.807927736842105837e-01,9.620683999999998237e-01,9.338834315789472651e-01,9.239368789473680899e-01,8.758560894736840963e-01,8.701306789473681746e-01,7.984091947368425757e-01,7.699679421052633144e-01,6.798034052631578561e-01,5.021670999999999774e-01,3.802279105263158820e-01,9.050288421052636589e-02,7.333631578947371124e-04,2.659578947368418963e-04,1.459421052631579513e-04,9.514736842105268747e-05,7.921052631578948957e-05,6.199473684210523791e-05,5.421052631578943077e-05
9.999141999999998642e-01,9.858796947368424490e-01,9.720675157894741458e-01,9.580887736842106372e-01,9.436469578947372927e-01,9.281661421052631589e-01,8.829498105263157148e-01,8.616523000000000376e-01,8.159822894736841192e-01,7.097918157894738123e-01,6.740676789473684094e-01,4.635908315789475931e-01,2.262242894736841703e-01,7.470205263157897110e-03,3.353947368421052156e-04,1.338105263157895021e-04,1.201315789473684045e-04,8.473684210526314904e-05,6.305789473684206021e-05,5.736842105263149867e-05
9.999848999999995103e-01,9.901684315789475166e-01,9.804379578947367557e-01,9.706294736842104864e-01,9.605024894736843288e-01,9.495393105263154609e-01,9.369614052631582979e-01,9.120292421052628162e-01,8.726614999999999789e-01,8.409455947368418283e-01,7.736914631578946100e-01,5.201595842105264378e-01,2.896981894736841423e-01,4.571808421052631771e-02,6.992526315789473774e-04,1.771315789473684483e-04,1.263631578947368593e-04,8.525789473684208483e-05,7.049999999999992471e-05,6.052631578947360045e-05
9.999987999999997434e-01,9.938309842105261804e-01,9.877145894736847342e-01,9.815298631578949218e-01,9.751212315789474783e-01,9.681874105263158503e-01,9.504569315789475059e-01,9.496122526315793344e-01,9.065402526315786691e-01,8.928199210526313045e-01,8.103884947368420466e-01,6.867170947368420597e-01,4.447247631578946647e-01,1.903283368421052890e-01,8.827052631578937098e-04,2.654842105263161283e-04,1.154842105263159110e-04,8.912631578947364510e-05,7.750526315789465636e-05,6.368421052631566834e-05
1.000000000000000000e+00,9.970765631578949462e-01,9.941663315789475153e-01,9.912272105263153499e-01,9.881824894736843667e-01,9.847606157894738255e-01,9.707454999999999279e-01,9.453980421052630145e-01,9.556980210526317965e-01,9.111042947368419576e-01,8.644543999999992900e-01,7.250854842105265430e-01,6.004880842105261296e-01,3.117105894736842409e-01,4.767089473684206838e-03,3.439947368421052078e-04,1.574315789473683760e-04,1.005684210526315797e-04,7.596842105263144256e-05,6.684210526315774979e-05
1.000000000000000000e+00,1.000000000000000000e+00,9.999987999999996324e-01,9.999841999999991016e-01,9.999109999999998832e-01,9.996319000000000177e-01,9.988751000000000158e-01,9.769582999999998352e-01,9.825121999999997247e-01,9.629956000000003957e-01,9.429039999999997423e-01,8.087475000000000636e-01,6.627193999999999585e-01,3.995498000000001215e-01,2.951699999999999463e-02,4.004000000000000831e-04,2.024000000000001763e-04,1.224000000000001020e-04,8.640000000000001303e-05,6.999999999999992611e-05
